0.08,550,3
0.085,550,2
0.09,550,1
0.095,550,0
0.01,600,1
0.015,600,5
0.02,600,174
0.025,600,172
0.03,600,165
0.035,600,148
0.04,600,144
0.045,600,139
0.05,600,133
0.055,600,124
0.06,600,125
0.065,600,110
0.07,600,3
0.075,600,2
0.08,600,3
0.085,600,2
0.09,600,1
0.095,600,0
0.01,650,1
0.015,650,5
0.02,650,164
0.025,650,157
0.03,650,156
0.035,650,152
0.04,650,148
0.045,650,144
0.05,650,139
0.055,650,134
0.06,650,127
0.065,650,113
0.07,650,4
0.075,650,2
0.08,650,3
0.085,650,2
0.09,650,1
0.095,650,0
0.01,700,1
0.015,700,10
0.02,700,162
0.025,700,158
0.03,700,154
0.035,700,153
0.04,700,146
0.045,700,143
0.05,700,143
0.055,700,133
0.06,700,132
0.065,700,107
0.07,700,3
0.075,700,2
0.08,700,3
0.085,700,2
0.09,700,1
0.095,700,0
0.01,750,1
0.015,750,7
0.02,750,159
0.025,750,157
0.03,750,156
0.035,750,159
0.04,750,144
0.045,750,144
0.05,750,142
0.055,750,119
0.06,750,126
0.065,750,111
0.07,750,3
0.075,750,2
0.08,750,3
0.085,750,2
0.09,750,1
0.095,750,0
0.01,800,1
0.015,800,8
0.02,800,165
0.025,800,162
0.03,800,157
0.035,800,152
0.04,800,148
0.045,800,149
0.05,800,139
0.055,800,121
0.06,800,132
0.065,800,114
0.07,800,5
0.075,800,2
0.08,800,3
0.085,800,2
0.09,800,1
0.095,800,0
0.01,850,1
0.015,850,4
0.02,850,160
0.025,850,156
0.03,850,152
0.035,850,152
0.04,850,143
0.045,850,137
0.05,850,138
0.055,850,133
0.06,850,131
0.065,850,119
0.07,850,4
0.075,850,2
0.08,850,3
0.085,850,2
0.09,850,1
0.095,850,0
0.01,900,1
0.015,900,3
0.02,900,162
0.025,900,158
0.03,900,154
0.035,900,150
0.04,900,151
0.045,900,148
0.05,900,143
0.055,900,139
0.06,900,133
0.065,900,120
0.07,900,4
0.075,900,2
0.08,900,3
0.085,900,2
0.09,900,1
0.095,900,0
0.01,950,1
0.015,950,4
0.02,950,170
0.025,950,156
0.03,950,152
0.035,950,147
0.04,950,156
0.045,950,152
0.05,950,147
0.055,950,143
0.06,950,137
0.065,950,124
0.07,950,22
0.075,950,29
0.08,950,3
0.085,950,2
0.09,950,1
0.095,950,0
0.01,1000,1
0.015,1000,3
0.02,1000,162
0.025,1000,157
0.03,1000,153
0.035,1000,109
0.04,1000,145
0.045,1000,148
0.05,1000,135
0.055,1000,142
0.06,1000,135
0.065,1000,123
0.07,1000,7
0.075,1000,28
0.08,1000,3
0.085,1000,2
0.09,1000,1
0.095,1000,0
0.01,1050,1
0.015,1050,3
0.02,1050,161
0.025,1050,157
0.03,1050,153
0.035,1050,150
0.04,1050,129
0.045,1050,150
0.05,1050,145
0.055,1050,141
0.06,1050,137
0.065,1050,123
0.07,1050,112
0.075,1050,5
0.08,1050,3
0.085,1050,2
0.09,1050,1
0.095,1050,0
0.01,1100,1
0.015,1100,4
0.02,1100,170
0.025,1100,167
0.03,1100,164
0.035,1100,161
0.04,1100,156
0.045,1100,152
0.05,1100,147
0.055,1100,143
0.06,1100,138
0.065,1100,126
0.07,1100,115
0.075,1100,29
0.08,1100,6
0.085,1100,2
0.09,1100,1
0.095,1100,0
0.01,1150,1
0.015,1150,3
0.02,1150,171
0.025,1150,167
0.03,1150,164
0.035,1150,160
0.04,1150,156
0.045,1150,149
0.05,1150,147
0.055,1150,143
0.06,1150,137
0.065,1150,126
0.07,1150,115
0.075,1150,29
0.08,1150,6
0.085,1150,2
0.09,1150,1
0.095,1150,0
0.01,1200,1
0.015,1200,3
0.02,1200,161
0.025,1200,157
0.03,1200,162
0.035,1200,149
0.04,1200,155
0.045,1200,140
0.05,1200,146
0.055,1200,41
0.06,1200,11
0.065,1200,125
0.07,1200,114
0.075,1200,29
0.08,1200,5
0.085,1200,2
0.09,1200,1
0.095,1200,0
0.01,1250,1
0.015,1250,3
0.02,1250,161
0.025,1250,167
0.03,1250,153
0.035,1250,160
0.04,1250,133
0.045,1250,121
0.05,1250,146
0.055,1250,130
0.06,1250,14
0.065,1250,126
0.07,1250,115
0.075,1250,29
0.08,1250,6
0.085,1250,2
0.09,1250,1
0.095,1250,0
0.01,1300,1
0.015,1300,3
0.02,1300,160
0.025,1300,167
0.03,1300,165
0.035,1300,160
0.04,1300,156
0.045,1300,151
0.05,1300,148
0.055,1300,143
0.06,1300,138
0.065,1300,126
0.07,1300,115
0.075,1300,29
0.08,1300,22
0.085,1300,2
0.09,1300,1
0.095,1300,0
0.01,1350,1
0.015,1350,4
0.02,1350,160
0.025,1350,157
0.03,1350,153
0.035,1350,149
0.04,1350,145
0.045,1350,141
0.05,1350,133
0.055,1350,142
0.06,1350,122
0.065,1350,126
0.07,1350,115
0.075,1350,29
0.08,1350,9
0.085,1350,2
0.09,1350,1
0.095,1350,0
0.01,1400,1
0.015,1400,5
0.02,1400,159
0.025,1400,155
0.03,1400,151
0.035,1400,147
0.04,1400,157
0.045,1400,143
0.05,1400,147
0.055,1400,143
0.06,1400,138
0.065,1400,126
0.07,1400,115
0.075,1400,29
0.08,1400,18
0.085,1400,2
0.09,1400,1
0.095,1400,0
0.01,1450,1
0.015,1450,8
0.02,1450,160
0.025,1450,167
0.03,1450,153
0.035,1450,149
0.04,1450,144
0.045,1450,152
0.05,1450,134
0.055,1450,128
0.06,1450,138
0.065,1450,126
0.07,1450,115
0.075,1450,29
0.08,1450,6
0.085,1450,2
0.09,1450,1
0.095,1450,0
0.01,1500,1
0.015,1500,5
0.02,1500,163
0.025,1500,159
0.03,1500,155
0.035,1500,159
0.04,1500,156
0.045,1500,153
0.05,1500,148
0.055,1500,143
0.06,1500,138
0.065,1500,126
0.07,1500,115
0.075,1500,29
0.08,1500,27
0.085,1500,2
0.09,1500,1
0.095,1500,0
0.01,1550,1
0.015,1550,4
0.02,1550,163
0.025,1550,159
0.03,1550,140
0.035,1550,129
0.04,1550,156
0.045,1550,152
0.05,1550,138
0.055,1550,142
0.06,1550,138
0.065,1550,126
0.07,1550,115
0.075,1550,29
0.08,1550,6
0.085,1550,2
0.09,1550,1
0.095,1550,0
0.01,1600,1
0.015,1600,5
0.02,1600,162
0.025,1600,156
0.03,1600,163
0.035,1600,160
0.04,1600,156
0.045,1600,153
0.05,1600,148
0.055,1600,143
0.06,1600,3
0.065,1600,126
0.07,1600,115
0.075,1600,29
0.08,1600,27
0.085,1600,2
0.09,1600,1
0.095,1600,0
0.01,1650,1
0.015,1650,5
0.02,1650,162
0.025,1650,167
0.03,1650,163
0.035,1650,160
0.04,1650,156
0.045,1650,153
0.05,1650,148
0.055,1650,143
0.06,1650,138
0.065,1650,126
0.07,1650,115
0.075,1650,29
0.08,1650,27
0.085,1650,2
0.09,1650,1
0.095,1650,0
0.01,1700,1
0.015,1700,5
0.02,1700,171
0.025,1700,167
0.03,1700,165
0.035,1700,160
0.04,1700,157
0.045,1700,153
0.05,1700,148
0.055,1700,143
0.06,1700,137
0.065,1700,126
0.07,1700,115
0.075,1700,29
0.08,1700,27
0.085,1700,2
0.09,1700,1
0.095,1700,0
0.01,1750,1
0.015,1750,4
0.02,1750,170
0.025,1750,140
0.03,1750,164
0.035,1750,160
0.04,1750,156
0.045,1750,152
0.05,1750,14
0.055,1750,143
0.06,1750,2
0.065,1750,126
0.07,1750,115
0.075,1750,29
0.08,1750,6
0.085,1750,2
0.09,1750,1
0.095,1750,0
0.01,1800,1
0.015,1800,5
0.02,1800,166
0.025,1800,168
0.03,1800,165
0.035,1800,157
0.04,1800,156
0.045,1800,152
0.05,1800,147
0.055,1800,143
0.06,1800,137
0.065,1800,126
0.07,1800,115
0.075,1800,29
0.08,1800,29
0.085,1800,2
0.09,1800,1
0.095,1800,0
0.01,1850,1
0.015,1850,8
0.02,1850,171
0.025,1850,167
0.03,1850,164
0.035,1850,160
0.04,1850,156
0.045,1850,152
0.05,1850,147
0.055,1850,143
0.06,1850,137
0.065,1850,126
0.07,1850,115
0.075,1850,29
0.08,1850,24
0.085,1850,2
0.09,1850,1
0.095,1850,0
0.01,1900,1
0.015,1900,5
0.02,1900,171
0.025,1900,168
0.03,1900,164
0.035,1900,161
0.04,1900,157
0.045,1900,153
0.05,1900,148
0.055,1900,143
0.06,1900,138
0.065,1900,126
0.07,1900,115
0.075,1900,29
0.08,1900,27
0.085,1900,2
0.09,1900,1
0.095,1900,0
0.01,1950,1
0.015,1950,4
0.02,1950,166
0.025,1950,142
0.03,1950,128
0.035,1950,113
0.04,1950,152
0.045,1950,152
0.05,1950,136
0.055,1950,142
0.06,1950,2
0.065,1950,126
0.07,1950,115
0.075,1950,29
0.08,1950,6
0.085,1950,2
0.09,1950,1
0.095,1950,0
0.01,2000,1
0.015,2000,5
0.02,2000,169
0.025,2000,167
0.03,2000,164
0.035,2000,160
0.04,2000,157
0.045,2000,152
0.05,2000,147
0.055,2000,143
0.06,2000,138
0.065,2000,126
0.07,2000,115
0.075,2000,29
0.08,2000,27
0.085,2000,2
0.09,2000,1
0.095,2000,0
0.01,2050,1
0.015,2050,5
0.02,2050,171
0.025,2050,167
0.03,2050,164
0.035,2050,160
0.04,2050,157
0.045,2050,153
0.05,2050,148
0.055,2050,143
0.06,2050,137
0.065,2050,126
0.07,2050,115
0.075,2050,29
0.08,2050,26
0.085,2050,2
0.09,2050,1
0.095,2050,0
0.01,2100,1
0.015,2100,5
0.02,2100,171
0.025,2100,167
0.03,2100,163
0.035,2100,160
0.04,2100,156
0.045,2100,152
0.05,2100,147
0.055,2100,143
0.06,2100,138
0.065,2100,126
0.07,2100,115
0.075,2100,29
0.08,2100,27
0.085,2100,2
0.09,2100,1
0.095,2100,0
0.01,2150,1
0.015,2150,4
0.02,2150,162
0.025,2150,123
0.03,2150,108
0.035,2150,159
0.04,2150,152
0.045,2150,152
0.05,2150,146
0.055,2150,143
0.06,2150,136
0.065,2150,126
0.07,2150,115
0.075,2150,29
0.08,2150,6
0.085,2150,2
0.09,2150,1
0.095,2150,0
0.01,2200,1
0.015,2200,5
0.02,2200,160
0.025,2200,155
0.03,2200,151
0.035,2200,160
0.04,2200,156
0.045,2200,152
0.05,2200,147
0.055,2200,142
0.06,2200,136
0.065,2200,126
0.07,2200,115
0.075,2200,29
0.08,2200,27
0.085,2200,3
0.09,2200,1
0.095,2200,0
0.01,2250,1
0.015,2250,4
0.02,2250,166
0.025,2250,163
0.03,2250,164
0.035,2250,160
0.04,2250,156
0.045,2250,153
0.05,2250,147
0.055,2250,143
0.06,2250,138
0.065,2250,126
0.07,2250,115
0.075,2250,29
0.08,2250,27
0.085,2250,2
0.09,2250,1
0.095,2250,0
0.01,2300,1
0.015,2300,4
0.02,2300,170
0.025,2300,165
0.03,2300,163
0.035,2300,161
0.04,2300,157
0.045,2300,153
0.05,2300,148
0.055,2300,143
0.06,2300,137
0.065,2300,126
0.07,2300,115
0.075,2300,29
0.08,2300,27
0.085,2300,2
0.09,2300,1
0.095,2300,0
0.01,2350,1
0.015,2350,4
0.02,2350,130
0.025,2350,118
0.03,2350,159
0.035,2350,155
0.04,2350,45
0.045,2350,10
0.05,2350,9
0.055,2350,141
0.06,2350,136
0.065,2350,125
0.07,2350,115
0.075,2350,28
0.08,2350,12
0.085,2350,2
0.09,2350,1
0.095,2350,0
0.01,2400,1
0.015,2400,6
0.02,2400,171
0.025,2400,162
0.03,2400,164
0.035,2400,160
0.04,2400,156
0.045,2400,152
0.05,2400,147
0.055,2400,142
0.06,2400,136
0.065,2400,126
0.07,2400,115
0.075,2400,29
0.08,2400,27
0.085,2400,2
0.09,2400,1
0.095,2400,0
0.01,2450,1
0.015,2450,4
0.02,2450,165
0.025,2450,162
0.03,2450,164
0.035,2450,161
0.04,2450,157
0.045,2450,153
0.05,2450,148
0.055,2450,143
0.06,2450,138
0.065,2450,126
0.07,2450,115
0.075,2450,29
0.08,2450,27
0.085,2450,2
0.09,2450,1
0.095,2450,0
0.01,2500,1
0.015,2500,4
0.02,2500,128
0.025,2500,113
0.03,2500,159
0.035,2500,155
0.04,2500,151
0.045,2500,147
0.05,2500,147
0.055,2500,141
0.06,2500,136
0.065,2500,125
0.07,2500,115
0.075,2500,28
0.08,2500,17
0.085,2500,2
0.09,2500,1
0.095,2500,0
0.01,2550,1
0.015,2550,4
0.02,2550,136
0.025,2550,125
0.03,2550,164
0.035,2550,155
0.04,2550,67
0.045,2550,20
0.05,2550,147
0.055,2550,142
0.06,2550,135
0.065,2550,125
0.07,2550,115
0.075,2550,28
0.08,2550,13
0.085,2550,2
0.09,2550,1
0.095,2550,0
0.01,2600,1
0.015,2600,5
0.02,2600,165
0.025,2600,155
0.03,2600,159
0.035,2600,159
0.04,2600,133
0.045,2600,105
0.05,2600,147
0.055,2600,142
0.06,2600,4
0.065,2600,125
0.07,2600,115
0.075,2600,28
0.08,2600,29
0.085,2600,2
0.09,2600,1
0.095,2600,0
0.01,2650,1
0.015,2650,5
0.02,2650,169
0.025,2650,166
0.03,2650,164
0.035,2650,160
0.04,2650,156
0.045,2650,152
0.05,2650,147
0.055,2650,141
0.06,2650,136
0.065,2650,125
0.07,2650,115
0.075,2650,28
0.08,2650,29
0.085,2650,2
0.09,2650,1
0.095,2650,0
0.01,2700,1
0.015,2700,4
0.02,2700,169
0.025,2700,166
0.03,2700,163
0.035,2700,159
0.04,2700,82
0.045,2700,38
0.05,2700,147
0.055,2700,142
0.06,2700,4
0.065,2700,125
0.07,2700,115
0.075,2700,28
0.08,2700,27
0.085,2700,3
0.09,2700,1
0.095,2700,0
0.01,2750,1
0.015,2750,4
0.02,2750,165
0.025,2750,166
0.03,2750,160
0.035,2750,159
0.04,2750,155
0.045,2750,147
0.05,2750,148
0.055,2750,141
0.06,2750,135
0.065,2750,125
0.07,2750,115
0.075,2750,28
0.08,2750,26
0.085,2750,3
0.09,2750,1
0.095,2750,0
0.01,2800,1
0.015,2800,4
0.02,2800,165
0.025,2800,163
0.03,2800,159
0.035,2800,159
0.04,2800,24
0.045,2800,13
0.05,2800,10
0.055,2800,142
0.06,2800,3
0.065,2800,126
0.07,2800,115
0.075,2800,29
0.08,2800,26
0.085,2800,2
0.09,2800,1
0.095,2800,0
0.01,2850,1
0.015,2850,4
0.02,2850,170
0.025,2850,167
0.03,2850,163
0.035,2850,156
0.04,2850,78
0.045,2850,152
0.05,2850,147
0.055,2850,142
0.06,2850,137
0.065,2850,125
0.07,2850,115
0.075,2850,28
0.08,2850,27
0.085,2850,3
0.09,2850,1
0.095,2850,0
0.01,2900,1
0.015,2900,4
0.02,2900,169
0.025,2900,167
0.03,2900,163
0.035,2900,160
0.04,2900,106
0.045,2900,152
0.05,2900,147
0.055,2900,141
0.06,2900,135
0.065,2900,125
0.07,2900,115
0.075,2900,28
0.08,2900,30
0.085,2900,2
0.09,2900,1
0.095,2900,0
0.01,2950,1
0.015,2950,2
0.02,2950,120
0.025,2950,97
0.03,2950,80
0.035,2950,30
0.04,2950,9
0.045,2950,10
0.05,2950,9
0.055,2950,141
0.06,2950,136
0.065,2950,126
0.07,2950,115
0.075,2950,29
0.08,2950,26
0.085,2950,2
0.09,2950,1
0.095,2950,0
